SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1028 Balour,Encinitas,CA,92024,3499000,7,4.5,Encinitas,2894,,2023,88,1209,,Active,,,https://www.redfin.com/CA/Encinitas/1028-Balour-Dr-92024/home/4127589,SDMLS,230021747,N,Y,33.0394347,-117.2686517
MLS Listing,,Single Family Residential,1470 Neptune Ave,Encinitas,CA,92024,8350000,5,4.5,Leucadia,2458,14311,1956,98,3397,,Active,,,https://www.redfin.com/CA/Encinitas/1470-Neptune-Ave-92024/home/4063014,SDMLS,230021337,N,Y,33.0725697,-117.3081798
MLS Listing,,Single Family Residential,1371 San Elijo Ave,Cardiff By The Sea,CA,92007,5050000,4,3.0,92007 - Cardiff By The Sea,3603,7350,2006,100,1402,,Active,,,https://www.redfin.com/CA/Cardiff-by-the-Sea/1371-San-Elijo-Ave-92007/home/6967734,CRMLS,NDP2308434,N,Y,33.0324712,-117.2891297
MLS Listing,,Single Family Residential,2600 Montgomery,Cardiff By The Sea,CA,92007,3499000,3,2.5,92007 - Cardiff By The Sea,2541,5374,2006,114,1377,,Active,,,https://www.redfin.com/CA/Cardiff-by-the-Sea/2600-Montgomery-Ave-92007/home/7423204,CRMLS,NDP2308051,N,Y,33.0141813,-117.2746377
MLS Listing,,Single Family Residential,754 Plato Pl,Encinitas,CA,92024,3700000,4,3.0,92024 - Encinitas,1906,53143,1960,116,1941,,Active,,,https://www.redfin.com/CA/Encinitas/754-Plato-Pl-92024/home/4062664,CRMLS,NDP2307789,N,Y,33.078926,-117.2935372
MLS Listing,,Single Family Residential,308 Flores de Oro,Rancho Santa Fe,CA,92067,5100000,5,6.5,Rancho Santa Fe,7970,174240,2000,124,640,189,Active,,,https://www.redfin.com/CA/Encinitas/308-Flores-de-Oro-92024/home/4181021,SDMLS,230019614,N,Y,33.0389919,-117.2290753
MLS Listing,,Single Family Residential,404 4th St,Encinitas,CA,92024,6500000,4,3.0,Encinitas,1757,4675,1953,130,3699,,Active,,,https://www.redfin.com/CA/Encinitas/404-4th-St-92024/home/4113737,SDMLS,230019132,N,Y,33.0468795,-117.2972092
MLS Listing,,Single Family Residential,1475 Neptune Ave,Encinitas,CA,92024,3650000,3,2.5,92024 - Encinitas,3013,7261,1998,130,1211,,Active,,,https://www.redfin.com/CA/Encinitas/1475-Neptune-Ave-92024/home/4059998,CRMLS,NDP2307563,N,Y,33.0727726,-117.3075348
MLS Listing,,Single Family Residential,1480 Summit Ave,Cardiff By The Sea,CA,92007,6395000,4,4.5,92007 - Cardiff By The Sea,3813,19784,1999,131,1677,,Active,,,https://www.redfin.com/CA/Cardiff-by-the-Sea/1480-Summit-Ave-92007/home/183856220,CRMLS,NDP2307552,N,Y,33.0311313,-117.2876806
MLS Listing,,Single Family Residential,843 Neptune Ave,Encinitas,CA,92024,3595000,3,2.0,Leucadia,1426,6969,1972,148,2521,,Active,,,https://www.redfin.com/CA/Encinitas/843-Neptune-Ave-92024/home/4085630,SDMLS,230017753,N,Y,33.0640954,-117.3038652
MLS Listing,,Single Family Residential,294 Neptune Ave,Encinitas,CA,92024,8195000,4,3.0,92024 - Encinitas,2760,5216,1995,157,2969,,Active,,,https://www.redfin.com/CA/Encinitas/294-Neptune-Ave-92024/home/4093578,CRMLS,NDP2306849,N,Y,33.054194,-117.300256
MLS Listing,,Single Family Residential,1420-22 Neptune Ave,Encinitas,CA,92024,9700000,6,4.0,Encinitas,4725,21048,1980,180,2053,,Active,,,https://www.redfin.com/CA/Encinitas/1420-Neptune-Ave-92024/home/4063018,SDMLS,230015468,N,Y,33.0718327,-117.3077981
MLS Listing,,Single Family Residential,378 Neptune,Encinitas,CA,92024,7300000,4,3.0,92024 - Encinitas,3020,5000,1995,191,2417,,Active,,,https://www.redfin.com/CA/Encinitas/378-Neptune-Ave-92024/home/4091343,CRMLS,NDP2304608,N,Y,33.0555698,-117.3008784
MLS Listing,,Single Family Residential,3586 Wishbone,Encinitas,CA,92024,3549000,6,6.5,92024 - Encinitas,7191,108900,2005,645,494,,Active,,,https://www.redfin.com/CA/Encinitas/3586-Wishbone-Way-92024/home/4172812,CRMLS,NDP2204210,N,Y,33.0698276,-117.2193214
MLS Listing,,Single Family Residential,1951 Cloverdale Rd,Escondido,CA,92027,1999900,4,4.0,South Escondido,4899,198198,1982,25,408,,Active,,,https://www.redfin.com/CA/Escondido/1951-Cloverdale-Rd-92027/home/4045386,SDMLS,240000876,N,Y,33.1130817,-117.0187661
MLS Listing,,Single Family Residential,20227 Ash Ln,Escondido,CA,92029,1398000,3,3.0,Southwest Escondido,2446,6660,2009,25,572,,Active,,,https://www.redfin.com/CA/Escondido/20227-Ash-Ln-92029/home/4194631,SDMLS,240000845,N,Y,33.0791111,-117.1162952
MLS Listing,,Single Family Residential,1532 Magnolia Pl,Escondido,CA,92027,775000,3,2.0,East Escondido,1224,6900,1967,32,633,,Active,,,https://www.redfin.com/CA/Escondido/1532-Magnolia-Pl-92027/home/3932913,SDMLS,240000357,N,Y,33.1423907,-117.066352
MLS Listing,,Single Family Residential,910 Lochwood Pl,Escondido,CA,92026,769000,3,2.5,92026 - Escondido,1834,6000,1986,1,419,,Active,February-10-2024 12:00 PM,February-10-2024 03:00 PM,https://www.redfin.com/CA/Escondido/910-Lochwood-Pl-92026/home/3891857,CRMLS,ND24017272,N,Y,33.1700101,-117.0842245
MLS Listing,,Single Family Residential,925 14th Pl,Escondido,CA,92025,750000,3,2.0,92025 - Escondido,1446,5800,1973,1,519,,Active,,,https://www.redfin.com/CA/Escondido/925-14th-Pl-92025/home/4016089,CRMLS,NDP2400957,N,Y,33.1044381,-117.0846151
MLS Listing,,Single Family Residential,316 Highland Pl,Escondido,CA,92027,675000,3,3.0,92027 - Escondido,1896,9500,1972,1,356,,Active,,,https://www.redfin.com/CA/Escondido/316-Highland-Pl-92027/home/3975860,CRMLS,NDP2400948,N,Y,33.1307816,-117.0526883
MLS Listing,,Single Family Residential,1045 W 13Th Ave,Escondido,CA,92025,774900,4,3.0,South Escondido,1512,5600,1950,2,513,,Active,,,https://www.redfin.com/CA/Escondido/1045-W-13th-Ave-92025/home/4008097,SDMLS,240002572,N,Y,33.1042003,-117.0866314
MLS Listing,,Single Family Residential,2027 Felicita Rd,Escondido,CA,92025,1189000,4,2.5,92025 - Escondido,3473,64468,1953,3,342,,Active,,,https://www.redfin.com/CA/Escondido/2027-Felicita-Rd-92025/home/4020276,CRMLS,PTP2400649,N,Y,33.097001,-117.0851543
MLS Listing,,Single Family Residential,1657 Alapat Dr,Escondido,CA,92027,959999,3,2.5,92027 - Escondido,2299,15800,1982,3,418,,Active,,,https://www.redfin.com/CA/Escondido/1657-Alapat-Dr-92027/home/4001461,CRMLS,NDP2400804,N,Y,33.123266,-117.0500089
MLS Listing,,Single Family Residential,1982 Copernicus Ct,Escondido,CA,92026,799900,3,2.0,92026 - Escondido,1525,7499,2020,4,525,275,Active,,,https://www.redfin.com/CA/Escondido/1982-Copernicus-Ct-92026/home/174461744,CRMLS,NDP2400887,N,Y,33.1608916,-117.1233271
MLS Listing,,Single Family Residential,1942 JULIE DAWN Pl,Escondido,CA,92026,835000,3,2.5,92026 - Escondido,1577,43560,2021,4,529,274,Active,,,https://www.redfin.com/CA/Escondido/1942-Julie-Dawn-Pl-92026/home/179076480,CRMLS,NDP2400879,N,Y,33.153415,-117.1174294
MLS Listing,,Single Family Residential,2556 Canyon Rd,Escondido,CA,92025,1200000,6,4.0,South Escondido,4100,69260,1977,4,293,,Active,,,https://www.redfin.com/CA/Escondido/2556-Canyon-Rd-92025/home/4040964,SDMLS,240002414,N,Y,33.0877707,-117.0483767
MLS Listing,,Single Family Residential,684 Calle Montera,Escondido,CA,92025,1195000,3,2.5,92025 - Escondido,2178,6534,1999,4,549,340,Active,,,https://www.redfin.com/CA/Escondido/684-Calle-Montera-92025/home/4198994,CRMLS,PTP2400586,N,Y,33.0688346,-117.0559856
MLS Listing,,Single Family Residential,9763 Rancho Dr,Escondido,CA,92029,1100000,4,2.0,Southwest Escondido,1634,13309,1930,4,673,,Active,,,https://www.redfin.com/CA/Escondido/9763-Rancho-Dr-92029/home/22814840,SDMLS,240002401,N,Y,33.0625532,-117.1206155
MLS Listing,,Single Family Residential,1860 Donalor Dr,Escondido,CA,92027,845000,4,2.0,92027 - Escondido,1768,9600,1973,5,478,,Pre On-Market,,,https://www.redfin.com/CA/Escondido/1860-Donalor-Dr-92027/home/3979307,CRMLS,NDP2400854,N,Y,33.1251659,-117.0469285
MLS Listing,,Single Family Residential,1116 San Pasqual Valley Rd,Escondido,CA,92027,849999,4,3.0,92027 - Escondido,1920,24829,2001,5,443,,Active,,,https://www.redfin.com/CA/Escondido/1116-San-Pasqual-Valley-Rd-92027/home/4000909,CRMLS,NDP2400852,N,Y,33.118439,-117.0602152
MLS Listing,,Single Family Residential,325 Fire Mountain Pl,Escondido,CA,92026,995000,3,2.5,Escondido,1713,19884,1990,5,581,,Active,,,https://www.redfin.com/CA/Escondido/325-Fire-Mountain-Pl-92026/home/3939143,SDMLS,SDC0000801,N,Y,33.1516554,-117.0874297
MLS Listing,,Single Family Residential,296 Royal Crest Ct,Escondido,CA,92025,1895000,5,4.5,South Escondido,4557,85377,1993,5,416,21,Active,,,https://www.redfin.com/CA/Escondido/296-Royal-Crest-Ct-92025/home/4038615,SDMLS,240002314,N,Y,33.0931276,-117.0633414
MLS Listing,,Single Family Residential,26111 Sky Dr,Escondido,CA,92026,785000,3,2.0,92026 - Escondido,1600,216493,2015,5,491,,Active,,,https://www.redfin.com/CA/Escondido/26111-Sky-Dr-92026/home/22655686,CRMLS,NDP2400842,N,Y,33.1865274,-117.0857749
MLS Listing,,Single Family Residential,843 Goldenrod St,Escondido,CA,92027,839999,4,2.5,East Escondido,1742,6100,1959,5,482,,Active,,,https://www.redfin.com/CA/Escondido/843-Goldenrod-St-92027/home/3897003,SDMLS,240002106,N,Y,33.1451984,-117.0583919
MLS Listing,,Single Family Residential,514 Eldorado,Escondido,CA,92025,1289000,3,2.0,South Escondido,2308,,1985,5,558,,Active,,,https://www.redfin.com/CA/Escondido/514-Eldorado-Dr-92025/home/6388525,SDMLS,240002259,N,Y,33.1053484,-117.0599854
MLS Listing,,Single Family Residential,251 La Varona Pl,Escondido,CA,92025,1375000,4,3.0,92025 - Escondido,2766,24829,1990,6,497,,Active,,,https://www.redfin.com/CA/Escondido/251-La-Varona-Pl-92025/home/4040346,CRMLS,NDP2400736,N,Y,33.0793584,-117.0675708
MLS Listing,,Single Family Residential,2097 Mercy Pl,Escondido,CA,92026,1399000,5,3.0,92026 - Escondido,3104,24829,2003,10,451,,Pre On-Market,,,https://www.redfin.com/CA/Escondido/2097-Mercy-Pl-92026/home/6582181,CRMLS,NDP2400746,N,Y,33.1615817,-117.0789945
MLS Listing,,Single Family Residential,2136 Vintage Pl,Escondido,CA,92027,947900,4,3.0,East Escondido,2301,19182,1997,10,412,,Active,,,https://www.redfin.com/CA/Escondido/2136-Vintage-Pl-92027/home/3907370,SDMLS,240002052,N,Y,33.1570877,-117.0595256
MLS Listing,,Single Family Residential,1537 Hillstone Ave,Escondido,CA,92029,1999000,5,4.5,Escondido,3259,23086,2000,10,613,,Active,,,https://www.redfin.com/CA/Escondido/1537-Hillstone-Ave-92029/home/4038466,SDMLS,240001996,N,Y,33.0924471,-117.0984134
MLS Listing,,Single Family Residential,632 Key Lime Way,Escondido,CA,92027,969000,3,3.0,92027 - Escondido,2328,7698,2010,10,416,250,Active,,,https://www.redfin.com/CA/Escondido/632-Key-Lime-Way-92027/home/22638594,CRMLS,NDP2400728,N,Y,33.1518539,-117.0349283
MLS Listing,,Single Family Residential,10151 Via Marmol,Escondido,CA,92026,1350000,4,3.0,North Escondido,2678,71438,1981,11,504,,Active,,,https://www.redfin.com/CA/Escondido/10151-Via-Marmol-92026/home/3612200,SDMLS,240001981,N,Y,33.1842227,-117.1108717
MLS Listing,,Single Family Residential,1681 Sheridan Ave,Escondido,CA,92027,975000,4,2.0,North Escondido,1918,16179,1981,12,508,,Active,February-10-2024 02:00 PM,February-10-2024 04:00 PM,https://www.redfin.com/CA/Escondido/1681-Sheridan-Ave-92027/home/3936556,SDMLS,240000864,N,Y,33.1515268,-117.0701682
MLS Listing,,Single Family Residential,1026 E Rustic Rd E,Escondido,CA,92025,695000,3,1.5,92025 - Escondido,1339,7300,1959,12,519,,Active,,,https://www.redfin.com/CA/Escondido/1026-E-Rustic-Rd-92025/home/3958122,CRMLS,NDP2400676,N,Y,33.134642,-117.072203
MLS Listing,,Single Family Residential,1223 Armstrong,Escondido,CA,92027,880000,4,2.0,Escondido,1653,,1980,12,532,,Active,,,https://www.redfin.com/CA/Escondido/1223-Armstrong-Cir-92027/home/3931340,SDMLS,240000999,N,Y,33.1412904,-117.0724168
MLS Listing,,Single Family Residential,1129 Hoover St,Escondido,CA,92027,725000,4,2.0,92027 - Escondido,1584,9000,1973,12,458,,Active,,,https://www.redfin.com/CA/Escondido/1129-Hoover-St-92027/home/3931244,CRMLS,NDP2400661,N,Y,33.1422151,-117.0726736
MLS Listing,,Single Family Residential,1514-16 Calavo Dr,Escondido,CA,92026,1750000,7,7.0,92026 - Escondido,3946,44608,1990,12,443,,Active,,,https://www.redfin.com/CA/Escondido/1514-Calavo-Dr-92026/home/52345964,CRMLS,NDP2400658,N,Y,33.1395727,-117.1136137
MLS Listing,,Single Family Residential,21750 Amble Dr,Escondido,CA,92029,1324000,4,4.5,92029 - Escondido,3182,6070,2018,12,416,244,Active,,,https://www.redfin.com/CA/Escondido/21750-Amble-Dr-92029/home/58185541,CRMLS,PTP2400458,N,Y,33.1074472,-117.1313239
MLS Listing,,Single Family Residential,22123 Long Trot Dr,Escondido,CA,92029,1920000,4,4.5,92029 - Escondido,3829,12632,2019,13,501,230,Active,,,https://www.redfin.com/CA/Escondido/22123-Long-Trot-Dr-92029/home/95962679,CRMLS,NDP2400644,N,Y,33.1110274,-117.1378268
MLS Listing,,Single Family Residential,2142 Lemon Ave,Escondido,CA,92029,899900,3,2.0,Southwest Escondido,1404,30056,1973,16,641,,Active,,,https://www.redfin.com/CA/Escondido/2142-Lemon-Ave-92029/home/4007651,SDMLS,240001164,N,Y,33.0952091,-117.0916435
MLS Listing,,Single Family Residential,25548 Rua Michelle,Escondido,CA,92026,1850000,7,8.0,North Escondido,4094,101059,1990,16,452,,Active,,,https://www.redfin.com/CA/Escondido/25548-Rua-Michelle-92026/home/3613104,SDMLS,240001561,N,Y,33.1767004,-117.1063674
MLS Listing,,Single Family Residential,2016 Badger Gln,Escondido,CA,92029,815000,3,2.5,Southwest Escondido,1345,6378,1988,16,606,115,Active,,,https://www.redfin.com/CA/Escondido/2016-Badger-Gln-92029/home/4011125,SDMLS,240000202,N,Y,33.097983,-117.1161573
MLS Listing,,Single Family Residential,2033 E Washington Ave,Escondido,CA,92027,599000,3,2.0,92027 - Escondido,912,10018,1930,17,657,,Active,,,https://www.redfin.com/CA/Escondido/2033-E-Washington-Ave-92027/home/3967229,CRMLS,NDP2400282,N,Y,33.1418369,-117.053077
MLS Listing,,Single Family Residential,672 Chateau,Escondido,CA,92029,1300000,4,3.0,92029 - Escondido,2271,20908,1989,17,572,,Active,,,https://www.redfin.com/CA/Escondido/672-Chateau-Pl-92029/home/3990123,CRMLS,NDP2400538,N,Y,33.1212186,-117.1249816
MLS Listing,,Single Family Residential,1704 Mudge Ln,Escondido,CA,92026,875000,3,2.0,North Escondido,2004,25232,1969,18,437,,Active,,,https://www.redfin.com/CA/Escondido/Mudge-Ln-92026/home/3876433,SDMLS,230022933,N,Y,33.1585786,-117.1061376
MLS Listing,,Single Family Residential,2137 Mountain View Dr,Escondido,CA,92027,725000,2,2.0,Southwest Escondido,968,27000,1923,18,749,,Active,,,https://www.redfin.com/CA/Escondido/2137-Mountain-View-Dr-92027/home/3971163,SDMLS,240000863,N,Y,33.1262565,-117.0403883
MLS Listing,,Single Family Residential,921 Summerfield Pl,Escondido,CA,92027,790000,4,2.0,East Escondido,1600,11800,1975,19,494,,Active,,,https://www.redfin.com/CA/Escondido/921-Summerfield-Pl-92027/home/3980961,SDMLS,240001263,N,Y,33.1305195,-117.0389055
MLS Listing,,Single Family Residential,1963 Buckskin,Escondido,CA,92027,849900,4,3.0,92027 - Escondido,1602,3920,1988,19,531,196,Active,,,https://www.redfin.com/CA/Escondido/1963-Buckskin-Gln-92027/home/3906597,CRMLS,NDP2309591,N,Y,33.1588754,-117.0652722
MLS Listing,,Single Family Residential,25665 Rue De Lac,Escondido,CA,92026,1580000,4,2.5,North Escondido,3202,,2006,20,493,146,Active,,,https://www.redfin.com/CA/Escondido/25665-Rue-de-Lac-92026/home/7512666,SDMLS,240001214,N,Y,33.1788109,-117.1047357
MLS Listing,,Single Family Residential,1030 Bridgeport St,Escondido,CA,92027,795000,3,2.0,North Escondido,1208,,1971,23,658,,Active,,,https://www.redfin.com/CA/Escondido/1030-Bridgeport-St-92027/home/3934009,SDMLS,240001055,N,Y,33.1435894,-117.0669732
MLS Listing,,Single Family Residential,1751 David,Escondido,CA,92026,899900,3,2.0,North Escondido,1715,7000,1971,24,525,,Active,,,https://www.redfin.com/CA/Escondido/1751-David-Dr-92026/home/3879967,SDMLS,240000956,N,Y,33.1581681,-117.1205643
MLS Listing,,Single Family Residential,4544 Calle Messina,Rancho Santa Fe,CA,92091,6995000,6,6.5,92091 - Rancho Santa Fe,4770,45302,2018,24,1466,893,Active,,,https://www.redfin.com/CA/Rancho-Santa-Fe/4544-Calle-Messina-92091/home/22635123,CRMLS,NDP2400330,N,Y,33.059269,-117.176036
MLS Listing,,Single Family Residential,1385 Oak Hill Dr,Escondido,CA,92027,1075000,5,3.0,Southeast Escondido,2054,8924,1953,25,523,,Active,,,https://www.redfin.com/CA/Escondido/1385-Oak-Hill-Dr-92027/home/189487044,SDMLS,240000878,N,Y,33.1255115,-117.0592038
MLS Listing,,Single Family Residential,10117 Camino Elena,Escondido,CA,92026,1799000,4,3.5,92026 - Escondido,3445,88862,1998,25,522,,Active,,,https://www.redfin.com/CA/Escondido/10117-Camino-Elena-92026/home/3609331,CRMLS,PTP2400202,N,Y,33.2045263,-117.1240395
MLS Listing,,Single Family Residential,931 Sol Vista Gln,Escondido,CA,92025,1100000,4,2.0,92025 - Escondido,2436,22651,1978,28,452,,Active,,,https://www.redfin.com/CA/Escondido/931-Sol-Vista-Gln-92025/home/3998596,CRMLS,SW24004055,N,Y,33.1174893,-117.0659965
MLS Listing,,Single Family Residential,1879 Da Gama Ct,Escondido,CA,92026,1250500,5,3.0,92026 - Escondido,3466,8476,2002,29,361,,Active,,,https://www.redfin.com/CA/Escondido/1879-Da-Gama-Ct-92026/home/6459694,CRMLS,PW24003766,N,Y,33.1510335,-117.111165
MLS Listing,,Single Family Residential,912 Montview Dr,Escondido,CA,92025,995000,2,2.0,92025 - Escondido,2171,40510,1967,29,458,,Active,,,https://www.redfin.com/CA/Escondido/912-Montview-Dr-92025/home/4025388,CRMLS,NDP2309374,N,Y,33.1001815,-117.0830398
MLS Listing,,Single Family Residential,412 Idaho Ave,Escondido,CA,92025,1590900,5,4.0,92025 - Escondido,3974,94090,1994,30,400,,Active,,,https://www.redfin.com/CA/Escondido/412-Idaho-Ave-92025/home/3997001,CRMLS,SW24003238,N,Y,33.111432,-117.0669502
MLS Listing,,Single Family Residential,1525 Mount Gln,Escondido,CA,92025,1525000,5,4.0,South Escondido,3102,11845,2024,30,492,50,Active,,,https://www.redfin.com/CA/Escondido/1525-Mount-GLN-92025/home/189093568,SDMLS,240000525,N,Y,33.1097243647501,-117.067106753988
MLS Listing,,Single Family Residential,1535 Mount Gln,Escondido,CA,92025,1525000,5,4.5,South Escondido,2998,10230,2024,30,509,50,Active,,,https://www.redfin.com/CA/Escondido/1535-Mount-GLN-92025/home/189093567,SDMLS,240000526,N,Y,33.1094379115556,-117.067058474226
MLS Listing,,Single Family Residential,959 Luna Vista Dr,Escondido,CA,92025,1299900,3,3.0,South Escondido,2648,68000,1976,34,491,,Active,,,https://www.redfin.com/CA/Escondido/959-Luna-Vista-Dr-92025/home/3995223,SDMLS,240000201,N,Y,33.1199101,-117.0654101
MLS Listing,,Single Family Residential,27903 Turner Heights Ln,Escondido,CA,92026,1849000,3,2.5,92026 - Escondido,2653,261360,2003,34,697,,Active,,,https://www.redfin.com/CA/Escondido/27903-Turner-Heights-Ln-92026/home/6339289,CRMLS,DW24000756,N,Y,33.219068,-117.083875
MLS Listing,,Single Family Residential,1676 Andorre Gln,Escondido,CA,92029,1995000,4,3.0,92029 - Escondido,3001,33976,1991,34,665,395,Active,,,https://www.redfin.com/CA/Escondido/1676-Andorre-Gln-92029/home/4038053,CRMLS,NDP2308697,N,Y,33.083274,-117.1038164
MLS Listing,,Single Family Residential,2350 Fallbrook Pl,Escondido,CA,92027,899999,4,2.5,East Escondido,1876,,1998,37,480,205,Active,February-6-2024 03:00 PM,February-6-2024 06:00 PM,https://www.redfin.com/CA/Escondido/2350-Fallbrook-Pl-92027/home/4047138,SDMLS,230024232,N,Y,33.1185764,-117.0109852
MLS Listing,,Single Family Residential,8904 Nelson Way,Escondido,CA,92026,995000,4,3.5,92026 - Escondido,2095,169884,1979,38,475,,Active,,,https://www.redfin.com/CA/Escondido/8904-Nelson-Way-92026/home/3143725,CRMLS,NDP2309625,N,Y,33.2783496,-117.1393203
MLS Listing,,Single Family Residential,1040 W Country Club Ln,Escondido,CA,92026,899000,3,2.0,North Escondido,1724,12073,1982,44,521,,Active,,,https://www.redfin.com/CA/Escondido/1040-W-Country-Club-Ln-92026/home/3889200,SDMLS,230023765,N,Y,33.1575739,-117.1086939
MLS Listing,,Single Family Residential,2220 Dippon Ln,Escondido,CA,92027,999000,5,3.0,92027 - Escondido,2388,28750,1971,51,418,,Active,,,https://www.redfin.com/CA/Escondido/2220-Dippon-Ln-92027/home/58231102,CRMLS,SB23209898,N,Y,33.1559837,-117.0567672
MLS Listing,,Single Family Residential,1735 Craigmore Ave,Escondido,CA,92027,1100000,5,3.0,92027 - Escondido,2757,12700,1969,54,399,,Active,,,https://www.redfin.com/CA/Escondido/1735-Craigmore-Ave-92027/home/3976917,CRMLS,NDP2308944,N,Y,33.1259524,-117.0491353
MLS Listing,,Single Family Residential,1965 Estancia Pl,Escondido,CA,92029,1250000,3,2.5,92029 - Escondido,2635,14706,2019,55,474,130,Active,,,https://www.redfin.com/CA/Escondido/1965-Estancia-Pl-92029/home/144065363,CRMLS,OC23190951,N,Y,33.0976347,-117.089751
MLS Listing,,Single Family Residential,29759 Platanus Dr,Escondido,CA,92026,869900,4,2.5,92026 - Escondido,2346,5211,2000,56,371,120,Active,,,https://www.redfin.com/CA/Escondido/29759-Platanus-Dr-92026/home/3470536,CRMLS,NDP2309274,N,Y,33.2557366,-117.1408369
MLS Listing,,Single Family Residential,18386 Via Ambiente,Rancho Santa Fe,CA,92067,4300000,4,5.0,92067 - Rancho Santa Fe,6244,70131,2018,56,689,630,Active,,,https://www.redfin.com/CA/Rancho-Santa-Fe/18386-Via-Ambiente-92067/home/22785875,CRMLS,NDP2309388,N,Y,33.0581262,-117.1511881
MLS Listing,,Single Family Residential,2678 Groton Pl,Escondido,CA,92025,1570000,4,3.0,92025 - Escondido,2400,38332,1960,59,654,,Active,,,https://www.redfin.com/CA/Escondido/2678-Groton-Pl-92025/home/6388763,CRMLS,NDP2309242,N,Y,33.0877055,-117.0415952
MLS Listing,,Single Family Residential,1735 FOXBURY Gln,Escondido,CA,92026,1337900,3,3.5,92026 - Escondido,2726,50965,2023,62,491,521,Active,,,https://www.redfin.com/CA/Escondido/1735-Foxbury-Gln-92026/home/22419864,CRMLS,NDP2309281,N,Y,33.178514,-117.122047
MLS Listing,,Single Family Residential,1050 E Washington Ave #53,Escondido,CA,92025,565000,2,2.0,92025 - Escondido,1178,1178,1981,66,480,470,Active,,,https://www.redfin.com/CA/Escondido/1050-E-Washington-Ave-92025/unit-53/home/3958103,CRMLS,NDP2309127,N,Y,33.1323763,-117.07131
MLS Listing,,Single Family Residential,471 Adams Ave,Escondido,CA,92026,685000,3,1.0,92026 - Escondido,1234,6800,1960,67,555,,Active,,,https://www.redfin.com/CA/Escondido/471-Adams-Ave-92026/home/3952392,CRMLS,PTP2305829,N,Y,33.1339734,-117.0807003
